donor,region,roi,subtype,r_um,L_minus_r
HPAP-036,Body of pancreas,ROI2,b_cell,60,6.41
HPAP-036,Body of pancreas,ROI2,b_cell,70,7.2
HPAP-036,Body of pancreas,ROI2,b_cell,80,9.22
HPAP-036,Body of pancreas,ROI2,b_cell,90,9.37
HPAP-036,Body of pancreas,ROI2,b_cell,100,10.01
HPAP-036,Body of pancreas,ROI2,b_cell,110,9.77
HPAP-036,Body of pancreas,ROI2,b_cell,120,9.58
HPAP-036,Body of pancreas,ROI2,b_cell,130,9.23
HPAP-036,Body of pancreas,ROI2,b_cell,140,8.25
HPAP-036,Body of pancreas,ROI2,b_cell,150,6.36
HPAP-036,Body of pancreas,ROI2,b_cell,160,6.05
HPAP-036,Body of pancreas,ROI2,b_cell,170,5.32
HPAP-036,Body of pancreas,ROI2,b_cell,180,3.72
HPAP-036,Body of pancreas,ROI2,b_cell,190,2.82
HPAP-036,Body of pancreas,ROI2,b_cell,200,1.58
HPAP-036,Body of pancreas,ROI2,macrophage,10,3.95
HPAP-036,Body of pancreas,ROI2,macrophage,20,11.68
HPAP-036,Body of pancreas,ROI2,macrophage,30,12.04
HPAP-036,Body of pancreas,ROI2,macrophage,40,12.36
HPAP-036,Body of pancreas,ROI2,macrophage,50,13.48
HPAP-036,Body of pancreas,ROI2,macrophage,60,15.54
HPAP-036,Body of pancreas,ROI2,macrophage,70,14.97
HPAP-036,Body of pancreas,ROI2,macrophage,80,13.69
HPAP-036,Body of pancreas,ROI2,macrophage,90,14.42
HPAP-036,Body of pancreas,ROI2,macrophage,100,13.17
HPAP-036,Body of pancreas,ROI2,macrophage,110,13.12
HPAP-036,Body of pancreas,ROI2,macrophage,120,12.33
HPAP-036,Body of pancreas,ROI2,macrophage,130,11.46
HPAP-036,Body of pancreas,ROI2,macrophage,140,9.74
HPAP-036,Body of pancreas,ROI2,macrophage,150,7.3
HPAP-036,Body of pancreas,ROI2,macrophage,160,4.43
HPAP-036,Body of pancreas,ROI2,macrophage,170,2.0
HPAP-036,Body of pancreas,ROI2,macrophage,180,0.12
HPAP-036,Body of pancreas,ROI2,macrophage,190,-2.18
HPAP-036,Body of pancreas,ROI2,macrophage,200,-4.29
HPAP-036,Body of pancreas,ROI2,mdsc,10,-0.47
HPAP-036,Body of pancreas,ROI2,mdsc,20,10.12
HPAP-036,Body of pancreas,ROI2,mdsc,30,10.41
HPAP-036,Body of pancreas,ROI2,mdsc,40,14.72
HPAP-036,Body of pancreas,ROI2,mdsc,50,18.02
HPAP-036,Body of pancreas,ROI2,mdsc,60,16.2
HPAP-036,Body of pancreas,ROI2,mdsc,70,17.3
HPAP-036,Body of pancreas,ROI2,mdsc,80,18.53
HPAP-036,Body of pancreas,ROI2,mdsc,90,19.85
HPAP-036,Body of pancreas,ROI2,mdsc,100,21.61
HPAP-036,Body of pancreas,ROI2,mdsc,110,24.37
HPAP-036,Body of pancreas,ROI2,mdsc,120,22.88
HPAP-036,Body of pancreas,ROI2,mdsc,130,23.0
HPAP-036,Body of pancreas,ROI2,mdsc,140,22.21
HPAP-036,Body of pancreas,ROI2,mdsc,150,21.72
HPAP-036,Body of pancreas,ROI2,mdsc,160,20.98
HPAP-036,Body of pancreas,ROI2,mdsc,170,17.38
HPAP-036,Body of pancreas,ROI2,mdsc,180,18.2
HPAP-036,Body of pancreas,ROI2,mdsc,190,14.07
HPAP-036,Body of pancreas,ROI2,mdsc,200,15.74
HPAP-036,Body of pancreas,ROI2,other_immune,10,-0.85
HPAP-036,Body of pancreas,ROI2,other_immune,20,3.99
HPAP-036,Body of pancreas,ROI2,other_immune,30,5.71
HPAP-036,Body of pancreas,ROI2,other_immune,40,7.85
HPAP-036,Body of pancreas,ROI2,other_immune,50,9.53
HPAP-036,Body of pancreas,ROI2,other_immune,60,10.94
HPAP-036,Body of pancreas,ROI2,other_immune,70,10.64
HPAP-036,Body of pancreas,ROI2,other_immune,80,11.45
HPAP-036,Body of pancreas,ROI2,other_immune,90,12.89
HPAP-036,Body of pancreas,ROI2,other_immune,100,13.07
HPAP-036,Body of pancreas,ROI2,other_immune,110,12.98
HPAP-036,Body of pancreas,ROI2,other_immune,120,12.6
HPAP-036,Body of pancreas,ROI2,other_immune,130,12.79
HPAP-036,Body of pancreas,ROI2,other_immune,140,12.13
HPAP-036,Body of pancreas,ROI2,other_immune,150,11.42
HPAP-036,Body of pancreas,ROI2,other_immune,160,10.3
HPAP-036,Body of pancreas,ROI2,other_immune,170,9.28
HPAP-036,Body of pancreas,ROI2,other_immune,180,8.25
HPAP-036,Body of pancreas,ROI2,other_immune,190,6.71
HPAP-036,Body of pancreas,ROI2,other_immune,200,5.44
HPAP-036,Body of pancreas,ROI2,fibroblast,10,135.21
HPAP-036,Body of pancreas,ROI2,fibroblast,20,231.51
HPAP-036,Body of pancreas,ROI2,fibroblast,30,248.05
HPAP-036,Body of pancreas,ROI2,fibroblast,40,284.69
HPAP-036,Body of pancreas,ROI2,fibroblast,50,324.92
HPAP-036,Body of pancreas,ROI2,fibroblast,60,342.06
HPAP-036,Body of pancreas,ROI2,fibroblast,70,365.62
HPAP-036,Body of pancreas,ROI2,fibroblast,80,363.61
HPAP-036,Body of pancreas,ROI2,fibroblast,90,353.61
HPAP-036,Body of pancreas,ROI2,fibroblast,100,343.61
HPAP-036,Body of pancreas,ROI2,fibroblast,110,333.61
HPAP-036,Body of pancreas,ROI2,fibroblast,120,323.61
HPAP-036,Body of pancreas,ROI2,fibroblast,130,313.61
HPAP-036,Body of pancreas,ROI2,fibroblast,140,303.61
HPAP-036,Body of pancreas,ROI2,fibroblast,150,293.61
HPAP-036,Body of pancreas,ROI2,fibroblast,160,283.61
HPAP-036,Body of pancreas,ROI2,fibroblast,170,273.61
HPAP-036,Body of pancreas,ROI2,fibroblast,180,263.61
HPAP-036,Body of pancreas,ROI2,fibroblast,190,253.61
HPAP-036,Body of pancreas,ROI2,fibroblast,200,243.61
HPAP-036,Body of pancreas,ROI3,b_cell,10,1.46
HPAP-036,Body of pancreas,ROI3,b_cell,20,4.18
HPAP-036,Body of pancreas,ROI3,b_cell,30,5.8
HPAP-036,Body of pancreas,ROI3,b_cell,40,6.99
HPAP-036,Body of pancreas,ROI3,b_cell,50,9.4
HPAP-036,Body of pancreas,ROI3,b_cell,60,10.53
HPAP-036,Body of pancreas,ROI3,b_cell,70,11.83
HPAP-036,Body of pancreas,ROI3,b_cell,80,12.78
HPAP-036,Body of pancreas,ROI3,b_cell,90,12.5
HPAP-036,Body of pancreas,ROI3,b_cell,100,13.74
HPAP-036,Body of pancreas,ROI3,b_cell,110,14.13
HPAP-036,Body of pancreas,ROI3,b_cell,120,14.84
HPAP-036,Body of pancreas,ROI3,b_cell,130,15.39
HPAP-036,Body of pancreas,ROI3,b_cell,140,16.3
HPAP-036,Body of pancreas,ROI3,b_cell,150,16.46
HPAP-036,Body of pancreas,ROI3,b_cell,160,15.79
HPAP-036,Body of pancreas,ROI3,b_cell,170,15.91
HPAP-036,Body of pancreas,ROI3,b_cell,180,15.32
HPAP-036,Body of pancreas,ROI3,b_cell,190,15.77
HPAP-036,Body of pancreas,ROI3,b_cell,200,14.24
HPAP-036,Body of pancreas,ROI3,macrophage,10,-10.0
HPAP-036,Body of pancreas,ROI3,macrophage,20,25.5
HPAP-036,Body of pancreas,ROI3,macrophage,30,34.35
HPAP-036,Body of pancreas,ROI3,macrophage,40,24.35
HPAP-036,Body of pancreas,ROI3,macrophage,50,41.0
HPAP-036,Body of pancreas,ROI3,macrophage,60,31.0
HPAP-036,Body of pancreas,ROI3,macrophage,70,21.0
HPAP-036,Body of pancreas,ROI3,macrophage,80,21.74
HPAP-036,Body of pancreas,ROI3,macrophage,90,30.38
HPAP-036,Body of pancreas,ROI3,macrophage,100,20.38
HPAP-036,Body of pancreas,ROI3,macrophage,110,40.91
HPAP-036,Body of pancreas,ROI3,macrophage,120,37.62
HPAP-036,Body of pancreas,ROI3,macrophage,130,34.05
HPAP-036,Body of pancreas,ROI3,macrophage,140,36.22
HPAP-036,Body of pancreas,ROI3,macrophage,150,43.04
HPAP-036,Body of pancreas,ROI3,macrophage,160,53.41
HPAP-036,Body of pancreas,ROI3,macrophage,170,43.41
HPAP-036,Body of pancreas,ROI3,macrophage,180,33.41
HPAP-036,Body of pancreas,ROI3,macrophage,190,37.5
HPAP-036,Body of pancreas,ROI3,macrophage,200,32.0
HPAP-036,Body of pancreas,ROI3,mdsc,10,7.12
HPAP-036,Body of pancreas,ROI3,mdsc,20,25.29
HPAP-036,Body of pancreas,ROI3,mdsc,30,44.61
HPAP-036,Body of pancreas,ROI3,mdsc,40,47.28
HPAP-036,Body of pancreas,ROI3,mdsc,50,59.61
HPAP-036,Body of pancreas,ROI3,mdsc,60,71.48
HPAP-036,Body of pancreas,ROI3,mdsc,70,69.06
HPAP-036,Body of pancreas,ROI3,mdsc,80,75.95
HPAP-036,Body of pancreas,ROI3,mdsc,90,75.08
HPAP-036,Body of pancreas,ROI3,mdsc,100,84.36
HPAP-036,Body of pancreas,ROI3,mdsc,110,88.15
HPAP-036,Body of pancreas,ROI3,mdsc,120,89.65
HPAP-036,Body of pancreas,ROI3,mdsc,130,93.84
HPAP-036,Body of pancreas,ROI3,mdsc,140,95.33
HPAP-036,Body of pancreas,ROI3,mdsc,150,95.68
HPAP-036,Body of pancreas,ROI3,mdsc,160,92.74
HPAP-036,Body of pancreas,ROI3,mdsc,170,93.52
HPAP-036,Body of pancreas,ROI3,mdsc,180,92.27
HPAP-036,Body of pancreas,ROI3,mdsc,190,88.65
HPAP-036,Body of pancreas,ROI3,mdsc,200,89.48
HPAP-036,Body of pancreas,ROI3,other_immune,10,-0.85
HPAP-036,Body of pancreas,ROI3,other_immune,20,1.91
HPAP-036,Body of pancreas,ROI3,other_immune,30,2.58
HPAP-036,Body of pancreas,ROI3,other_immune,40,5.74
HPAP-036,Body of pancreas,ROI3,other_immune,50,6.11
HPAP-036,Body of pancreas,ROI3,other_immune,60,6.66
HPAP-036,Body of pancreas,ROI3,other_immune,70,7.29
HPAP-036,Body of pancreas,ROI3,other_immune,80,7.71
HPAP-036,Body of pancreas,ROI3,other_immune,90,8.41
HPAP-036,Body of pancreas,ROI3,other_immune,100,9.34
HPAP-036,Body of pancreas,ROI3,other_immune,110,9.32
HPAP-036,Body of pancreas,ROI3,other_immune,120,9.87
HPAP-036,Body of pancreas,ROI3,other_immune,130,10.2
HPAP-036,Body of pancreas,ROI3,other_immune,140,9.71
HPAP-036,Body of pancreas,ROI3,other_immune,150,9.73
HPAP-036,Body of pancreas,ROI3,other_immune,160,9.46
HPAP-036,Body of pancreas,ROI3,other_immune,170,9.39
HPAP-036,Body of pancreas,ROI3,other_immune,180,8.55
HPAP-036,Body of pancreas,ROI3,other_immune,190,7.83
HPAP-036,Body of pancreas,ROI3,other_immune,200,7.18
HPAP-036,Body of pancreas,ROI3,endothelial,10,0.14
HPAP-036,Body of pancreas,ROI3,endothelial,20,5.45
HPAP-036,Body of pancreas,ROI3,endothelial,30,7.23
HPAP-036,Body of pancreas,ROI3,endothelial,40,7.26
HPAP-036,Body of pancreas,ROI3,endothelial,50,7.38
HPAP-036,Body of pancreas,ROI3,endothelial,60,7.11
HPAP-036,Body of pancreas,ROI3,endothelial,70,6.75
HPAP-036,Body of pancreas,ROI3,endothelial,80,5.76
HPAP-036,Body of pancreas,ROI3,endothelial,90,4.59
HPAP-036,Body of pancreas,ROI3,endothelial,100,3.51
HPAP-036,Body of pancreas,ROI3,endothelial,110,3.1
HPAP-036,Body of pancreas,ROI3,endothelial,120,2.72
HPAP-036,Body of pancreas,ROI3,endothelial,130,2.08
HPAP-036,Body of pancreas,ROI3,endothelial,140,1.29
HPAP-036,Body of pancreas,ROI3,endothelial,150,0.97
HPAP-036,Body of pancreas,ROI3,endothelial,160,-0.72
HPAP-036,Body of pancreas,ROI3,endothelial,170,-1.83
HPAP-036,Body of pancreas,ROI3,endothelial,180,-3.4
HPAP-036,Body of pancreas,ROI3,endothelial,190,-5.03
HPAP-036,Body of pancreas,ROI3,endothelial,200,-6.51
HPAP-036,Head of pancreas,ROI1,cd4_t,10,12.43
HPAP-036,Head of pancreas,ROI1,cd4_t,20,11.72
HPAP-036,Head of pancreas,ROI1,cd4_t,30,8.85
